A_SECTOR,SHELF,REEF,REPORT_YEAR,SITE_NO,TRANSECT_NO,FAMILY_2021,GROUP_CODE,COMP_2021,COMP_2021_DESCRIPTION,VISIT_NO,cover,cREPORT_YEAR
CL,M,Lizard Isles,1995,1,2,Tubiporidae,SC,SC_OTH,Other soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,2,Udoteaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,2,Xeniidae,SC,F_SC_XEN,Xeniidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,2,,AB,AB,Abiotic,3,4.66666666666667,1995
CL,M,Lizard Isles,1995,1,3,Acanthasteridae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,ACD,Acropora digitate,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,ACSE,Acropora submassive & encrusting,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,G_AST,Astreopora,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,G_ISO_B,Isopora branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Acroporidae,HC,G_MON,Montipora,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Adeonidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,3,6.45161290322581,1995
CL,M,Lizard Isles,1995,1,3,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Antipathidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Benthos,A,MA_OTH,Other Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Caryophylliidae,HC,COR_CL,Solitary coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Caulerpaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Chalinidae,SP,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Cidaridae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Class,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Class,OT,OT,Other organisms,3,1.29032258064516,1995
CL,M,Lizard Isles,1995,1,3,Class,OT,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Class,SC,SC_OTH,Other soft coral,3,21.9354838709677,1995
CL,M,Lizard Isles,1995,1,3,Class,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Clionaidae,SP,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Codiacae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Cystocloniaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Dasycladaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Diadematidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Didemnidae,OT,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Diploastraeidae,HC,G_DIP,Diploastrea,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Euphylliidae,HC,G_GAL,Galaxea,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Family,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Group,A,TA,Turf algae,3,60.0,1995
CL,M,Lizard Isles,1995,1,3,Group,OT,OT,Other organisms,3,1.29032258064516,1995
CL,M,Lizard Isles,1995,1,3,Halimedaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Helioporidae,SC,G_HEL,Heliopora,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Hydrocharitaceae,SG,SG,Seagrass,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Hydrolithaceae,A,CA,Coralline algae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,INCERTAE SEDIS,HC,G_PAC,Pachyseris,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Leptastreidae,HC,G_LEP,Leptastrea,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Liagoraceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Lithophyllaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Lobophylliidae,HC,COR_CL,Solitary coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Lobophylliidae,HC,G_MOS,Moseleya,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,COR_CL,Solitary coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,G_ECH_CB,Echinopora branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,G_ECH_OTH,Echinopora encrusting & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,G_HYD_CB,Hydnophora branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,G_HYD_OTH,Hydnophora not branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,G_MER,Merulina,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,G_MYC,Mycedium,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Merulinidae,HC,G_PEC,Pectinia,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Milleporidae,OT,G_MIL,Millepora,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Nephtheidae,SC,F_SC_NEP,Nephtheidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Order,A,CA,Coralline algae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Order,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Order,OT,ZOA,Zoanthids,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Order,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Order,SG,SG,Seagrass,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Peyssonneliaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Phylum,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Phylum,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Phylum,A,TA,Turf algae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Phylum,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Phylum,SP,SP,Sponges & Ascidians,3,1.29032258064516,1995
CL,M,Lizard Isles,1995,1,3,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Pocilloporidae,HC,G_POC,Pocillopora,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Pocilloporidae,HC,G_SER,Seriatopora,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Pocilloporidae,HC,G_STY,Stylophora,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",3,1.93548387096774,1995
CL,M,Lizard Isles,1995,1,3,Poritidae,HC,G_POR_B,Porites branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Poritidae,HC,G_POR_M,Porites massive,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,3,Poritidae,HC,S_POR_RUS,Porites rus,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Rhodomelaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Rhodymeniaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Sargassaceae,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Serpulidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Solieriaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Spongiidae,SP,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Stylasteridae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Subphylum,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Superclass,OT,IN,Indeterminate,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Tridacninae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Trochidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Tubiporidae,SC,SC_OTH,Other soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Udoteaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,Xeniidae,SC,F_SC_XEN,Xeniidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,3,,AB,AB,Abiotic,3,0.645161290322581,1995
CL,M,Lizard Isles,1995,1,4,Acanthasteridae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,ACD,Acropora digitate,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,ACSE,Acropora submassive & encrusting,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,G_AST,Astreopora,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,G_ISO_B,Isopora branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Acroporidae,HC,G_MON,Montipora,3,0.666666666666667,1995
CL,M,Lizard Isles,1995,1,4,Adeonidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,3,2.66666666666667,1995
CL,M,Lizard Isles,1995,1,4,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Antipathidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Benthos,A,MA_OTH,Other Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Caryophylliidae,HC,COR_CL,Solitary coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Caulerpaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Chalinidae,SP,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Cidaridae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Class,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Class,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Class,OT,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Class,SC,SC_OTH,Other soft coral,3,6.66666666666667,1995
CL,M,Lizard Isles,1995,1,4,Class,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Clionaidae,SP,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Codiacae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Cystocloniaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Dasycladaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Diadematidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Didemnidae,OT,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Diploastraeidae,HC,G_DIP,Diploastrea,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Euphylliidae,HC,G_GAL,Galaxea,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Family,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Group,A,TA,Turf algae,3,71.3333333333333,1995
CL,M,Lizard Isles,1995,1,4,Group,OT,OT,Other organisms,3,2.0,1995
CL,M,Lizard Isles,1995,1,4,Halimedaceae,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Helioporidae,SC,G_HEL,Heliopora,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Hydrocharitaceae,SG,SG,Seagrass,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Hydrolithaceae,A,CA,Coralline algae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,INCERTAE SEDIS,HC,G_PAC,Pachyseris,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Leptastreidae,HC,G_LEP,Leptastrea,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Liagoraceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Lithophyllaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Lobophylliidae,HC,COR_CL,Solitary coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Lobophylliidae,HC,G_MOS,Moseleya,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,COR_CL,Solitary coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",3,1.33333333333333,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,3,1.33333333333333,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,G_ECH_CB,Echinopora branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,G_ECH_OTH,Echinopora encrusting & foliose,3,1.33333333333333,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,G_HYD_CB,Hydnophora branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,G_HYD_OTH,Hydnophora not branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,G_MER,Merulina,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,G_MYC,Mycedium,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Merulinidae,HC,G_PEC,Pectinia,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Milleporidae,OT,G_MIL,Millepora,3,2.0,1995
CL,M,Lizard Isles,1995,1,4,Nephtheidae,SC,F_SC_NEP,Nephtheidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,3,1.33333333333333,1995
CL,M,Lizard Isles,1995,1,4,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Order,A,CA,Coralline algae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Order,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Order,OT,ZOA,Zoanthids,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Order,SC,SC_OTH_E,Other encrusting soft coral,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Order,SG,SG,Seagrass,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Peyssonneliaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Phylum,A,MA_GREEN,Green Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Phylum,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Phylum,A,TA,Turf algae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Phylum,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Phylum,SP,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Pocilloporidae,HC,G_POC,Pocillopora,3,0.666666666666667,1995
CL,M,Lizard Isles,1995,1,4,Pocilloporidae,HC,G_SER,Seriatopora,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Pocilloporidae,HC,G_STY,Stylophora,3,0.666666666666667,1995
CL,M,Lizard Isles,1995,1,4,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Poritidae,HC,G_POR_B,Porites branching,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Poritidae,HC,G_POR_M,Porites massive,3,2.0,1995
CL,M,Lizard Isles,1995,1,4,Poritidae,HC,S_POR_RUS,Porites rus,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Rhodomelaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Rhodymeniaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Sargassaceae,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Serpulidae,OT,OT,Other organisms,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Solieriaceae,A,MA_RED,Red Macroalgae,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Spongiidae,SP,SP,Sponges & Ascidians,3,0.0,1995
CL,M,Lizard Isles,1995,1,4,Stylasteridae,OT,OT,Other organisms,3,0.0,1995
